comment_id,text,label,annotator_id,social_group,probs,brier_score
UgwRkQ2hPVqQKQAhwTd4AaABAg,Is he wrong tho?!?!?,1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.2960784955777948, ""2"": 0.286969110060529, ""3"": 0.21661565118311946, ""4"": 0.2003367431785567}",0.16622847638045762
UgwRqWMMDq-F_0FI2SR4AaABAg,Well aint that the pot calling the kettle black. Lizzo needs to be ashamed of herself,4.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.25542161958277493, ""2"": 0.27189489005766293, ""3"": 0.22895847785036286, ""4"": 0.24372501250919926}",0.1908852190683806
UgwRsyNy7HCOpBDWMa14AaABAg,He let T know!!!!,4.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.30195509844368856, ""2"": 0.242627734298877, ""3"": 0.20114547774502872, ""4"": 0.2542716895124057}",0.18665382880177545
UgwS6FcIAe7F7Vf3a7R4AaABAg,Lizzo was all an act and not her true self instead.,1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.3253773573753293, ""2"": 0.282692725939875, ""3"": 0.20361594586728068, ""4"": 0.18831397081751505}",0.1529881230644247
UgwS6gMJ0fHDHZwERbp4AaABAg,"That’s got to be a 10,000 calorie a day diet to maintain that weight.",4.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.29012647863250196, ""2"": 0.23312317753750794, ""3"": 0.16791232377639279, ""4"": 0.30883802005359734}",0.16110480512707492
UgwS9DhODpANd04F50p4AaABAg,Is it me or the audios are a bit too clear to be true.🤷‍♂️🤷‍♂️,1.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.24354985575963378, ""2"": 0.3127242269251842, ""3"": 0.21493200696947187, ""4"": 0.22879391034571014}",0.1921389209646077
UgwSEaGtjo4HSw7iUqV4AaABAg,That is BLATANTLY not his voice,2.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.32315315406229683, ""2"": 0.22559724669226508, ""3"": 0.2291498878067164, ""4"": 0.22209971143872165}",0.2014913845535013
UgwSIdHFFO_bkwNqYtF4AaABAg,Delete the channel fam,2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.3301864935845323, ""2"": 0.19410662062377024, ""3"": 0.2341372875632745, ""4"": 0.24156959822842297}",0.2179158499209543
UgwSM1FwxNWwy7Dd9CN4AaABAg,Sounds fake AF to me.,2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.3298897671397808, ""2"": 0.2911266759406578, ""3"": 0.1939321769703533, ""4"": 0.18505137994920814}",0.17079558762801164
UgwSM9V4mSPmM08hBF14AaABAg,"Racist remarks? This story was written by a DANE, not by an author in Zimbabwe,... the mermaid was not black !!! ... how does that even make sense? is UV light strong enough to make pigmentation deep underwater ? 

Use stories from Africa if you need a black protagonist !!",4.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.37523875841700677, ""2"": 0.24227237282181951, ""3"": 0.1402164959393542, ""4"": 0.24227237282181951}",0.19832796279340956
UgwSRpR9SQiP1h669MV4AaABAg,Ellen right now is the definition of two-faced,2.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.3318963293895618, ""2"": 0.23905596521759995, ""3"": 0.2044753964910576, ""4"": 0.22457230890178068}",0.19535847680720875
UgwSj_4flpVV39RqqKF4AaABAg,Johnny depp's messages to friends about amber were way crazier than this and we all know how that went,2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.2377654736030333, ""2"": 0.1971144904304799, ""3"": 0.1851719244893487, ""4"": 0.3799481114771381}",0.21995169273712886
UgwSvNwfBPlwylDXUZV4AaABAg,They made millions from JK Rowlings and are stars only because of her. The ingratitude and selfishness they displayed was disgraceful.,1.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.1432298598940673, ""2"": 0.0317101920462139, ""3"": 0.00724329074253556, ""4"": 0.8178166573171832}",0.3509842898757448
UgwT1djAlX7lqnvhnGt4AaABAg,Finnaly she’s being exposed took long enough,2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.29847376114982793, ""2"": 0.23611219332108546, ""3"": 0.24360718675501103, ""4"": 0.22180685877407555}",0.19528847783139017
UgwT3eBwggE2usELImB4AaABAg,You cant come up with this kinda stuff,2.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.2899690060778824, ""2"": 0.26817749277444836, ""3"": 0.23299664530691336, ""4"": 0.20885685584075583}",0.17938870738091237
UgwTKL9-cc23MVEDqVx4AaABAg,That nasty thing should not be visually seen ever!,4.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.2865061013548862, ""2"": 0.19385973233338258, ""3"": 0.20001351146565646, ""4"": 0.3196206548460747}",0.15564720000371338
UgwTqzjLBmeqgieVbuZ4AaABAg,If you worked under toxic seniors you’ll understand what this woman is saying it’s nerve racking I agree with her,2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.2535343889814219, ""2"": 0.23084570624390277, ""3"": 0.24573395511086962, ""4"": 0.2698859496638057}",0.1972754041299972
UgwU59roeI5WPr-UPA14AaABAg,Disgusting thing that Lizzo is,4.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.3078421033872774, ""2"": 0.22173036468992632, ""3"": 0.1987578069456351, ""4"": 0.27166972497716113}",0.17847519264502834
UgwUP1v7RlU_k3_qJnV4AaABAg,He should wear a Jews life matter shirt,1.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.34244602879927233, ""2"": 0.21097488474042503, ""3"": 0.1920948140657159, ""4"": 0.2544842723945867}",0.14463757238005678
UgwUSspxCMo1vNSaqJN4AaABAg,"Stating that the little mermaid is white, not black is not at all a racist statement. It's a fact that is being stated.",2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.34933145355026063, ""2"": 0.23270492635119572, ""3"": 0.17025055325189836, ""4"": 0.2477130668466453}",0.20028030221360246
UgwUXuO_KSH_wXM9puR4AaABAg,She's nothing but an eyesore.,4.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.2952124231693219, ""2"": 0.22283802703934025, ""3"": 0.24473969425984818, ""4"": 0.23720985553148968}",0.19463837088324584
UgwU_97bklWfl_5m7fl4AaABAg,There's more things to worry about in world then this !,2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.32610587821308384, ""2"": 0.2746087112161852, ""3"": 0.2105497946429364, ""4"": 0.18873561592779453}",0.17812247859809927
UgwUhOKt7KS7XmhSfwx4AaABAg,"All I want is her vibrant, red hair.",1.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.40035200071257876, ""2"": 0.21429299238318983, ""3"": 0.1776551225258338, ""4"": 0.20769988437839762}",0.12004994854110446
UgwUsLTuTeL1VyRvw_h4AaABAg,I couldn't stand watching that for a second,2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.31762994187745147, ""2"": 0.2674712208317537, ""3"": 0.22523334326834976, ""4"": 0.18966549402244512}",0.18104756270735278
UgwUwpI7hInxhe74Nrl4AaABAg,Ellen is so fake that Barbie is jealous,3.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.051530489848987504, ""2"": 0.011231656338812944, ""3"": 0.0021773558494133545, ""4"": 0.9350604979627862}",0.4681924263795679
UgwV8DH0zKFNEDsZeS14AaABAg,Shouts in highlander- THERE CAN BE ONLY ONE!!!,1.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.39734790569987993, ""2"": 0.24479894048247622, ""3"": 0.15805407869014926, ""4"": 0.1997990751274946}",0.12200420755951448
UgwVEv5PTJBFpKsmbQt4AaABAg,Compelling analysis.... mwah ha ha ha ha ha ha ha ha ha ha ha ha ha,2.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.26078966415747673, ""2"": 0.1352958830393426, ""3"": 0.15331033746289993, ""4"": 0.4506041153402808}",0.2605681467886663
UgwVJpLI3Uhl6-342oh4AaABAg,Yes! Small amount of SMALL people opening their mouths with nothing of import coming out!! Go JK!!!❤❤,4.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.2698075912771421, ""2"": 0.17420088166780742, ""3"": 0.2202105378150203, ""4"": 0.33578098924003014}",0.14820541467608708
UgwVKjHb-M0VSJnEkJN4AaABAg,"I like how she was once promoting anti-christian values and Christians were gonna burn her books and all. And now that she's ""anti-woke"" and ""anti-trans"" all of a sudden she became your hero 😂. Oh it's all the same, you have your agenda to push they have theirs. I think the left and the right are both full of crap.",1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.23221018128984255, ""2"": 0.24335417288396738, ""3"": 0.2215764875171039, ""4"": 0.30285915830908616}",0.19738556719178046
UgwVWSxfR8Pvru0PYlh4AaABAg,it's TRUE how can one be antisemitic ? The real jews are what we call today a freaking color and the wrong color at that (black) imagine that.,1.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.18837090175748247, ""2"": 0.16623674664503804, ""3"": 0.20051978239560994, ""4"": 0.44487256920186957}",0.2311240587523359
UgwVcV3f2Tz2CgRQDtt4AaABAg,The fans must understand that there was once a Black mermaid in the tv series,1.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.3839886024291073, ""2"": 0.27228865847966155, ""3"": 0.16515144709783727, ""4"": 0.17857129199339392}",0.12819346556914948
UgwVux17jBAd5QSkmy14AaABAg,Big boob Perry getting positive attention for gay Ellen? What a gosh darn surprise!!,2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.17172958538333075, ""2"": 0.17443392940801564, ""3"": 0.2787446180190323, ""4"": 0.37509186718962134}",0.2323607145787482
UgwVwsmf4KGgnsm1wtB4AaABAg,Can we all just get back on worrying about our climate? Cause thats what really matters. Earth matters.,1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.3047996007275997, ""2"": 0.24877020875931952, ""3"": 0.1937424175553865, ""4"": 0.2526877729576943}",0.1616443617192963
UgwW3hGMz-oGEPKRqyl4AaABAg,This is really stupid man 😂😭,4.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.33358357030789837, ""2"": 0.24027123826652036, ""3"": 0.17037781459929044, ""4"": 0.25576737682629086}",0.18797976585528545
UgwWq117GiZutpzQOSZ4AaABAg,Why did this not come out while he was blowing up on the internet? Because it’s bs,1.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.32328045867127597, ""2"": 0.2943502064480658, ""3"": 0.21201249604656533, ""4"": 0.1703568388340929}",0.1546405331674044
UgwX4sxFnkpVeca7jcd4AaABAg,"Conservative Podcaster Rages at Trump Allies Admitting to Election 'Lies.’ Newsweek, 7/27/23",1.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.00017239039547800155, ""2"": 0.000969057613113768, ""3"": 0.9983149599417209, ""4"": 0.0005435920496872586}",0.49907231068397656
UgwXDCZuVEL36XOgrBl4AaABAg,"‘Ariel is white not black’ that’s literally not racist, it’s the truth. Just like mr incredible is white, and black panther is black, and GRU is white and frozone is black.",1.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.40338887072376944, ""2"": 0.24852067730437008, ""3"": 0.14839848352545845, ""4"": 0.19969196844640205}",0.11990158969968415
UgwXDMhf6eCMNLqM17p4AaABAg,"Funny that words antisemitic proves kanyes point....no other race has a word to define someone not liking them its just called ""being racist"" but jews have their own word if you talk about them....",1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.23520986877902914, ""2"": 0.2464978076309605, ""3"": 0.22095920486896015, ""4"": 0.2973331187210502}",0.19572376692114227
UgwXHIXDIU-xijhdnpp4AaABAg,"How do they not see the issue here? That's like making Mulan a white female, then making Moana anything other than Samoan. Next Aladdin will be a white guy. 🤨",1.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.2799549682272914, ""2"": 0.24705938555666168, ""3"": 0.2016440116315856, ""4"": 0.27134163458446137}",0.17344744446451063
UgwXIaNlSKxDS57ez194AaABAg,"Bruh, that’s not his voice, people is really believing it, people act how if it is impossible to fake a voice, is literally the most easiest think ever, that’s not even his Boyce and that’s not the way he talks stop sharing fake information vice is not a fiable source they manipulate you, they use you they don’t care for you as they claim, they want you to be weak and controlable, if you want them to control you fine but then don’t cry because you deserve it if you believed it after all the signs we have given y’all, y’all haven’t realized that the real danger is not Andrew but those who manipulate you to believe in a lie that destroys you without you even noticing about it, I’m so sad for y’all I hope all those who still have a little bit of reasonable sense don’t fell into the lies of this media platforms, seek evidences for yourselves don’t let this news platforms change you, use them and not let them use you I hope people understand this is for your good I’m not saying he’s innocent but all of this is so weird that vice is the only company capable of an illegal act like this they have worst secrets, if you should go after someone is after vice",3.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.7969334940253836, ""2"": 0.0937044946045741, ""3"": 0.044959910475244606, ""4"": 0.06440210089479766}",0.3900331823519303
UgwXXE-A__3lY8oKTst4AaABAg,lately HOLLYWOOD IS ADVERTISING BLACKNESS.. but I am not a fan.. Black people always do epileptic gestures like pushing people to death in the train.,3.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.1255868217275314, ""2"": 0.12756451978701105, ""3"": 0.28747112990881174, ""4"": 0.45937752857664577}",0.1876924652436815
UgwXcqE-E-sCL9J8fy14AaABAg,"We are in late stage Liberalism, collapse coming.",1.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.25084265070662143, ""2"": 0.12613160774280874, ""3"": 0.22839484951209624, ""4"": 0.39463089203847357}",0.19626091617670036
UgwXythR9nFubOa2HIV4AaABAg,"I am with JK 100 percent. These youngsters anmrw so ignorant, shallow and idiotic.",4.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.5014354765424368, ""2"": 0.04005010266721115, ""3"": 0.052439619856781375, ""4"": 0.4060748009335707}",0.1521346509189541
UgwY0HrYZOg9BrBkeYd4AaABAg,Daily reminder. Racism is just meant for white people. And they think blackwashing is okay.,2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.10267750191476939, ""2"": 0.09797555357355697, ""3"": 0.3017859856171006, ""4"": 0.497560958894573}",0.2907081150703401
UgwYFhrz6_ZWZZ_kkgx4AaABAg,Talk about the pot calling the kettle black!!!!,4.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.36374733914751645, ""2"": 0.3015571432572006, ""3"": 0.20088033988549567, ""4"": 0.13381517770978726}",0.25346947367619543
UgwYSNbYrS0H6YJO9O54AaABAg,"When Lizzo goes camping, the bears have to hide their food.",4.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.4162393112134935, ""2"": 0.252461889021907, ""3"": 0.16047454275946618, ""4"": 0.17082425700513332}",0.23756916531323558
UgwY_bTKUSIYBCoU5tJ4AaABAg,Ellen’s kinda like the show host in the joker movie. When she invites guests,4.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.38576899156776917, ""2"": 0.2822346150353172, ""3"": 0.17118395228112845, ""4"": 0.16081244111578513}",0.2405034493209956
UgwYr0yXTSUwWXM01gN4AaABAg,"Its definitely gonna flop. Ppl gotta be so damn woke all the time, always gotta diversify everything 😂",2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.2808898224712523, ""2"": 0.24025779609346898, ""3"": 0.20231735794180325, ""4"": 0.2765350234934755}",0.19337781032694337
UgwYz1fn63sOwNK9Mdx4AaABAg,The biggest tragedy of 'transitioning' is that it's irreversible.. and in most cases could be navigated by understanding that sexual confusion in the teen years is a normal part of growing up..,1.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.2843775535216336, ""2"": 0.26300624657594684, ""3"": 0.20165388323519437, ""4"": 0.2509623166672252}",0.17123353616311607
UgwZ4cgeJMbxvp3NPvl4AaABAg,All the people talking about the voice thing. Um. Bros....sorry but they must have more evidence to arrest him on human trafficking you guys need to get a clue. Lol,3.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.2957316524220442, ""2"": 0.2569361213624518, ""3"": 0.20970514576706886, ""4"": 0.23762708044843514}",0.20862649167363756
UgwZ758N65v_UrvZtNJ4AaABAg,Glad Kanye got locked out of Twitter.,2.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.3925865898229414, ""2"": 0.24954321793728457, ""3"": 0.14442456104146414, ""4"": 0.21344563119830984}",0.19593177589059924
UgwZJzeamZkg9fyoq4t4AaABAg,"Although I agree there should be new characters created, I also love how much this new version makes me feel those excited butterfly's inside me. It doesn't feel like its done just for inclusion. It feels like it's done to bring the special kind of joy only Walt Disney can.",1.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.06875187398991238, ""2"": 0.014985252182060111, ""3"": 0.0035316105696767603, ""4"": 0.9127312632583507}",0.4251346152956652
UgwZjPIRaMiFX09b7EF4AaABAg,"Brandon and his ""smartest advisor"" for jail!",4.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.29901058326667646, ""2"": 0.16256922880877547, ""3"": 0.24404532563399378, ""4"": 0.2943748622905543}",0.16832525974805856
UgwZq3HS6W50xLh8GAh4AaABAg,"Leave Lizzo alone, I'm a lard salesman and I need the business.",4.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.38923949544750897, ""2"": 0.22178197118849616, ""3"": 0.1838637305192742, ""4"": 0.20511480284472067}",0.21658574390438445
UgwZqCGzBs_7AyvBq-x4AaABAg,"I'm not big on the whole ""Not forgiving people even if they apologize"" thing, but these actors definitely screwed up in a major way.",3.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.3109811009114173, ""2"": 0.2967402539164002, ""3"": 0.1976716217263204, ""4"": 0.19460702344586214}",0.21659168589404446
UgwZrPu3aeGVNF__11N4AaABAg,BLM is a scam. Prove me wrong.,3.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.39540398062123816, ""2"": 0.19573916029850696, ""3"": 0.14546101259906588, ""4"": 0.263395846481189}",0.24856809492431028
UgwZrkP6uBRv_YBwsMd4AaABAg,Such genuine reactions! Not scripted at all! 🤣😂😆,2.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.3455974900774597, ""2"": 0.2412659175761695, ""3"": 0.1792936185571257, ""4"": 0.2338429737892451}",0.1954859427563194
UgwZyQQo8qVdykezUNd4AaABAg,Ellen looks like a much older version of my ex boyfriend,2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.3462586781827965, ""2"": 0.25332825187442676, ""3"": 0.2235614209170753, ""4"": 0.1768516490257015}",0.18966749658784215
Ugw_-6Ozhbuko5zulBJ4AaABAg,"Sorry -Lizzo is obese! It does not look good, healthy, or comfortable! Her smile is cute and maybe she sings okay, but should lose lost of wt.",4.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.2417917060659522, ""2"": 0.17689859301228125, ""3"": 0.20681539231826845, ""4"": 0.3744943086034981}",0.13094657945029592
Ugw_4CLuEAc6TCLE9X94AaABAg,Race swapping is racist.,2.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.45291299870717916, ""2"": 0.2242081906805163, ""3"": 0.1218998842085457, ""4"": 0.20097892640375883}",0.21555880660839793
Ugw_7QSCidPymYzxBXN4AaABAg,Just being real 😀,2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.34434213103152067, ""2"": 0.2810438717637843, ""3"": 0.19315843060358656, ""4"": 0.18145556660110845}",0.17642642987387716
Ugw_9gyU-t-aDl5IWIp4AaABAg,"Rock on JKR...you are right, and they should be ashamed of their stance",3.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.23926060508745844, ""2"": 0.26277637131358267, ""3"": 0.25870241851150044, ""4"": 0.23926060508745844}",0.1832661999837665
Ugw_A2lJFEQ2Fefj-jd4AaABAg,You are NOT obligated to except a disingenuous apology that's designed to simply save their arses from backlash.😑,2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.31239873032427584, ""2"": 0.2800324089891514, ""3"": 0.18947940910579972, ""4"": 0.21808945158077303}",0.17485293854501738
Ugw_CCc65MhvfwoY5tN4AaABAg,Take your meds Kanye,3.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.39205562785656783, ""2"": 0.20659879520374702, ""3"": 0.14422921305532654, ""4"": 0.2571163638843586}",0.24871078546966677
Ugw_HpR69OKenOoXdUp4AaABAg,Wait till people find out the idea of bugs bunny is actually from African folklore lol,3.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.2588984045546237, ""2"": 0.21463432664887494, ""3"": 0.22847704487782897, ""4"": 0.29799022391867236}",0.1992855304721234
Ugw_JY-eQfc4c-8P_Ah4AaABAg,"It’s a voice edit using the new artificial intelligence that came out. All you need is a sample of a persons voice to make it say whatever you want it to say. That isn’t tate talking, it’s almost funny how off it sounds",2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.16641621367069317, ""2"": 0.24594721289207944, ""3"": 0.2618094584447556, ""4"": 0.32582711499247174}",0.1927493658282916
Ugw_Rp9HV89RDtYygMF4AaABAg,People of color are Jews and are not africans,1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.35645653730526045, ""2"": 0.1291000107080089, ""3"": 0.20954998769686292, ""4"": 0.3048934642898678}",0.141921555763094
Ugw_TlbqJ7ACuDlSV-N4AaABAg,"For us watching Ellen she was the wonderful Ellen DeGeneres but for the staff that worked for her she was Ellen




DeGenerate.",4.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.2456356444011518, ""2"": 0.22018637551626508, ""3"": 0.3305388754322975, ""4"": 0.20363910465028565}",0.21306638339440132
Ugw_VI3HPJOGvDXNvId4AaABAg,Maybe AI voice?,1.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.35334812350004124, ""2"": 0.2667211464710311, ""3"": 0.20772262048279827, ""4"": 0.17220810954612933}",0.14052578485235784
Ugw_oFMKb-r_WmWyUxl4AaABAg,"Where is the voice where he said ""I loved r wording her"" the other sentences used here are all seem to be taken out of context and then used frame a bad narrative",1.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.2289584756652746, ""2"": 0.2437250067817205, ""3"": 0.2554216329877798, ""4"": 0.2718948845652251}",0.19826848750751194
Ugw_znOB0rVOp2kqpzl4AaABAg,The Ellen DeGeneres show stared in 2003 and she wad let go in 2004. So she worked for Ellen for one year. One year of working with her does not mean that she knows how Ellen is now days. One more thing how did this woman get two awards for only working in the Ellen DeGeneres show for one year.,2.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.30027495709521784, ""2"": 0.2734034509473598, ""3"": 0.2031762005453481, ""4"": 0.22314539141207426}",0.17729550728255802
UgwaXdcsMXJZvCrxmCV4AaABAg,That does not sound like him. Similar but not him,1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.3060828930856201, ""2"": 0.287538266040862, ""3"": 0.23468190217782103, ""4"": 0.17169693869569685}",0.16218865991837067
UgwaY08BNtMvaL2U7Xl4AaABAg,"The issue isn't race. The issue is ideology hiding behind diversity/progressiveness. Thing is, there's nothing wrong with a black Little Mermaid, but there is everything wrong with the agenda of a black Little Mermaid.",2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.1844423395176753, ""2"": 0.2560728412675255, ""3"": 0.2993794520678039, ""4"": 0.2601053671469953}",0.18618236311140438
UgwabETjTEEqiLXuYQp4AaABAg,He was RIGHT !!!!!!!!,1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.2542013296963769, ""2"": 0.1949029037897042, ""3"": 0.19797218398237346, ""4"": 0.3529235825315455}",0.18948770981749055
UgwawIcq6TVqNuxZ8wZ4AaABAg,"Hey if the stars are so offended, they can just sign a quit claim on any royalties the movie gives them and donate all the $ it made. That should clear their conscience.",2.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.16257158944779082, ""2"": 0.20550972523213457, ""3"": 0.2597886332102153, ""4"": 0.37213005210985933}",0.21590380700620448
UgwayDdMOLhpiDMSpzt4AaABAg,ABSOLUTELY DISGUSTING!!,2.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.3248175696938762, ""2"": 0.13123815877111744, ""3"": 0.139702296485741, ""4"": 0.40424197504926535}",0.26079547409808873
Ugwb2Y04H4wDc-jQy_B4AaABAg,"Ariel identical with long red hair, I don’t care about the race.",1.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.32316081118554274, ""2"": 0.2291553144287483, ""3"": 0.16249545440722532, ""4"": 0.2851884199784836}",0.15459016330969638
UgwbRx9QzYhmT1wF0VZ4AaABAg,You can get out of anything if you have enough money,2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.3611887660823157, ""2"": 0.2521503911489546, ""3"": 0.19333042138436485, ""4"": 0.19333042138436485}",0.19112241646700984
UgwbdD1YxXfEdTN7zch4AaABAg,"So I guess it’s fair game for anyone to say they going death con 3 on blacks, gays, females, Koreans or any group they may have a beef with?",2.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.2667995472150348, ""2"": 0.21437946713824382, ""3"": 0.22118459333654572, ""4"": 0.2976363923101757}",0.2064729166012518
Ugwbjl8CwEkSozMi85p4AaABAg,So because Ye told the truth about what BLM is to its core he gets punished. That's really what this is about. Twitter don't give a shlt about the Jewish community,2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.2372059278783267, ""2"": 0.20933347622450715, ""3"": 0.20289298104528244, ""4"": 0.3505676148518837}",0.21137085459505495
UgwcCCoQtDntV1SuvwV4AaABAg,Lizzo is built like a Sealey Posturepedic,3.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.40677468501371455, ""2"": 0.1921467690692102, ""3"": 0.21773081843909445, ""4"": 0.18334772747798084}",0.211986871705763
UgwcE4Tsyv5ucUinzX14AaABAg,What is defcon 3? Alert of jews? Dumb fuggers learn more before you shoot,2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.21791329546039503, ""2"": 0.12034315061880903, ""3"": 0.22837119507894368, ""4"": 0.43337235884185227}",0.2653118452878972
UgwcEZj5d2sUkBYwSJR4AaABAg,Wow the J already stopped him with 30 punishments wth they proved his point,1.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.1947205972868998, ""2"": 0.23857666185230766, ""3"": 0.2789243570466862, ""4"": 0.28777838381410625}",0.216502233789781
UgwcFt-I3lzSbmBrBOx4AaABAg,I love it!! Who’s playing King Triton?,1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.1806621210624851, ""2"": 0.0294922826050055, ""3"": 0.005085106891127753, ""4"": 0.7847604894413817}",0.32201480967386265
UgwcI6DXyu3abY8mTZx4AaABAg,I'm not one of those that defend Tate no matter what but audio can be tampered with so this doesn't really prove much for me,1.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.28524915031752396, ""2"": 0.3084278783091241, ""3"": 0.22215227249468597, ""4"": 0.184170698878666}",0.1723167529350247
Ugwd1sMRdJjzjudlF454AaABAg,I think she is awful!,3.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.3499952242152624, ""2"": 0.27686901980589046, ""3"": 0.17057404992495806, ""4"": 0.20256170605388904}",0.23203294062977864
