comment_id,text,label,annotator_id,social_group,probs,brier_score
UgwO8xRNIfYVUhhOPXx4AaABAg,"Proverbs 6:16-19
""There are 6 things the Lord hates, 7 that are detestable to him: haughty eyes, a lying tongue, hands that shed innocent blood, a heart that devises wicked schemes, feet that are quick to rush into evil, a false witness who pours out lies and A PERSON WHO STIRS UP CONFLICT IN THE COMMUNITY.""",2.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.3993696868419647, ""2"": 0.1686592549085617, ""3"": 0.20662987232208252, ""4"": 0.22534117102622986}",0.23602453217818736
UgwOEXDITO8CtnsBb2V4AaABAg,Light disappears pretty fast in the water. According to Google only half a meter down there would already be a 60% drop in UV radiation. So scientifically speaking a black mermaid would not be a thing. No need for melanin if you aren't getting any sun down there. And seeing as there's a lot of fishes with a white underbelly I'm led to believe a black mermaid would actually be at an evolutionary disadvantage.,2.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.31639164686203003, ""2"": 0.23344063758850098, ""3"": 0.21215049922466278, ""4"": 0.23801715672016144}",0.19734423287980374
UgwOjzVX9RIQL7lO_tV4AaABAg,"The democrats can always dish it out, but they can't take the same back at them. Hypocrites!",2.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.7215011715888977, ""2"": 0.13908369839191437, ""3"": 0.062225066125392914, ""4"": 0.07719007879495621}",0.3178927715243443
UgwOlKas-L3Zs4E-knF4AaABAg,Why does anyone care what Lezzo thinks. She is a disgusting human being who will get what's coming to her.,4.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.2220577746629715, ""2"": 0.17592227458953857, ""3"": 0.2332572340965271, ""4"": 0.368762731552124}",0.13328193208023148
UgwOrsXtje9hgMsxp4F4AaABAg,Wow shame law and crime network is fake just like the rest,3.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.3370439410209656, ""2"": 0.25528600811958313, ""3"": 0.20035791397094727, ""4"": 0.20731209218502045}",0.21529383335890034
UgwOvBQPbfSlB49cv714AaABAg,I respect Kanye!!!! ❤,1.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.3622860908508301, ""2"": 0.23168274760246277, ""3"": 0.1540038138628006, ""4"": 0.25202733278274536}",0.13689771915320376
UgwP5STVz6LeU5SY6lZ4AaABAg,So all black peoples are Jewish what happened to every human came from Africa last time I checked Israel is more in the Middle East,1.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.4356265962123871, ""2"": 0.15307332575321198, ""3"": 0.07276461273431778, ""4"": 0.3385353982448578}",0.11546242167278616
UgwP6dLq5UQneXrPaoF4AaABAg,"If Ellen didn’t exist, I don’t think homosexuality would be as acceptable as it is today. And I thank her for that.",1.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.41065749526023865, ""2"": 0.356646329164505, ""3"": 0.0897495448589325, ""4"": 0.14294663071632385}",0.12575247800874667
UgwPH7Rr04oMr4v6yUh4AaABAg,As long as they don't mess this up with Twerking and Rap it should be another Great Little Mermaid story.,2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.3069659471511841, ""2"": 0.22235624492168427, ""3"": 0.22655652463436127, ""4"": 0.24412128329277039}",0.202470240583409
UgwPJEJ1yxhSmcXXPj54AaABAg,well at least you had the balls to keep the comments open,2.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.33696451783180237, ""2"": 0.27938827872276306, ""3"": 0.20885413885116577, ""4"": 0.1747930496931076}",0.17674975016401012
UgwPSlXGikfpr-vJ0gZ4AaABAg,The illusion of movies that deliberately go past two hours as being good is debatable.,1.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.5364580750465393, ""2"": 0.07706858217716217, ""3"": 0.07003328949213028, ""4"": 0.31644004583358765}",0.08146241169815234
UgwPVNkariwRgJ7TcGl4AaABAg,Nothing beats the original.,2.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.3730405867099762, ""2"": 0.24352097511291504, ""3"": 0.17870469391345978, ""4"": 0.204733744263649}",0.1963177670234887
UgwPVPjFgbJ_nO-TdPN4AaABAg,I rather prefer the white little mermaid,2.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.3316043019294739, ""2"": 0.2563340961933136, ""3"": 0.20359428226947784, ""4"": 0.20846731960773468}",0.18697741116500166
UgwPVhIHrXbewR_gHNp4AaABAg,"Celebrities opinion shouldn't count on this one, unlesse they were working for her cause it's obvious that with them she only shows her fake persona and i'm really sad to discover that, cause she was a person that i truly admire.",1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.5030766129493713, ""2"": 0.23961767554283142, ""3"": 0.13006740808486938, ""4"": 0.12723833322525024}",0.08436415177956857
UgwPyGpvOu_puoQkJq14AaABAg,Its not racist - they black washed her. If it was th other way around you'd have smth to say about it,1.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.6311994791030884, ""2"": 0.1360933631658554, ""3"": 0.16006658971309662, ""4"": 0.0726405680179596}",0.046358298243994844
UgwQ0M3EHW5Y1GjSiqh4AaABAg,Harry Potter movies are terrible.,2.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.5294166207313538, ""2"": 0.1879771202802658, ""3"": 0.07638075202703476, ""4"": 0.20622554421424866}",0.24700652746540358
UgwQ4U2T3Vz9Nawo18F4AaABAg,Free tate,1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.6090459823608398, ""2"": 0.19933296740055084, ""3"": 0.08017074316740036, ""4"": 0.11145027726888657}",0.052856797041058695
UgwQ4Z3zq56fn7R6nCB4AaABAg,"Good on her Those foolish young stars pushing their crowd agenda have kept in with the in crowd and now appear as young and foolish as all those poor transitioners who were taken advantage of by the medical professionals that were supposed to be helping and protecting them 
Just shows you that opinion with life experience is a far more stable stand point than being a young inexperienced deeply egotistical movie star that throws their highest benefactress under the bus",3.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.492879182100296, ""2"": 0.24744370579719543, ""3"": 0.0663495734333992, ""4"": 0.19332751631736755}",0.30330923081998584
UgwQ7agNc5qLIxCN-694AaABAg,"Bravo, JK Rowling!",1.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.694072425365448, ""2"": 0.11831008642911911, ""3"": 0.05327187478542328, ""4"": 0.13434568047523499}",0.03211890299453819
UgwQC6FZCIhZJt-Tkqt4AaABAg,And where's he wrong and why are these news reporters fake black ppl and they don't get it? God please help us all.,2.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.5299540758132935, ""2"": 0.20907530188560486, ""3"": 0.10329294204711914, ""4"": 0.15767769515514374}",0.23548622199616426
UgwQdCuPcMYu7_Zf2lN4AaABAg,Can't help but feel like you guys are scrambling to get us to hate Kanye...,1.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.3214248716831207, ""2"": 0.2882154583930969, ""3"": 0.21118129789829254, ""4"": 0.179178386926651}",0.15505869753766405
UgwQfRSNMhGiyMMxZtB4AaABAg,100% respect. She is a strong successful woman talking sense.,1.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.6659337282180786, ""2"": 0.127394437789917, ""3"": 0.09034213423728943, ""4"": 0.11632973700761795}",0.037380981413222894
UgwQipAtgLqBo9xk7u54AaABAg,"He lost plot he don’t know what to do with himself after everything from start of career and up to now and going haha, he needs good honest reliable ppl around him either to show or make him understand even to point make him see what ppl see of him on how he is portrayed and work with it",1.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.29501479864120483, ""2"": 0.2800918519496918, ""3"": 0.220860555768013, ""4"": 0.20403282344341278}",0.16646608944998886
UgwQvkStrZxM6WMxT4l4AaABAg,Without Rowling no one knows emma or daniel,2.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.31598803400993347, ""2"": 0.22796712815761566, ""3"": 0.2326314002275467, ""4"": 0.22341345250606537}",0.1999785329937928
UgwQyXYrgmZ0vsGPOVZ4AaABAg,Super fake. Who says stuff like that? Especially through text . And I’m not a supporter,1.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.3079657554626465, ""2"": 0.24911577999591827, ""3"": 0.22886601090431213, ""4"": 0.2140524834394455}",0.1597920460173018
UgwR3KSIArt5-3MaK_N4AaABAg,"It feels like the same media trying to control what people say and think. And most likely because in the pictures he is with. It reminds me what they did to finish my pillow owner. And anyone who does not share their ideology they will terminate. Not sure what he said but Im sick of seen what this country has become. Medias controlling what you see, say and think.",3.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.7954049110412598, ""2"": 0.07494620233774185, ""3"": 0.056927699595689774, ""4"": 0.07272118330001831}",0.38323991001095914
UgwR9r2RjShjAVmi4yp4AaABAg,Free Tate. This evidence is BS. The recording doesn’t even sound legitimate.,2.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.5798453688621521, ""2"": 0.13652300834655762, ""3"": 0.20352348685264587, ""4"": 0.0801081508398056}",0.2824130731093491
UgwROhff2ALX9WB6ZFB4AaABAg,"Hurt people
 Hurt people",3.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.364217072725296, ""2"": 0.24436846375465393, ""3"": 0.1537662297487259, ""4"": 0.23764823377132416}",0.24123957476767732
UgwRW8Xs4ipXM2tlgHZ4AaABAg,"""the fact is I can't be antisemitic because black people are actually Jews"" if you listen to it it's clearly been audio edited 🤣",2.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.5000283122062683, ""2"": 0.24259600043296814, ""3"": 0.10123476386070251, ""4"": 0.15614093840122223}",0.21457940040668305
UgwRaa3LZRoGGffwYDR4AaABAg,"So much horseshit in this report. Supporting transgender does NOT mean anti cis-gender. 

The message is simple -- ""Let live.""

Let them live their own lives without you imposing your mores on them.",1.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.4789116680622101, ""2"": 0.23139673471450806, ""3"": 0.09949688613414764, ""4"": 0.19019469618797302}",0.09278778783166791
UgwRj-HIKRiSVUpmukN4AaABAg,"Why are so many people defending JK Rowling? Regardless of her views of trans rights she has clearly turned into a transphobic meme, she'll be remembered for stupid stuff (like wizadd shitting on the floor jokes or Dumbledore was gay) and she constantly needs to be edgy to be remembered rather than writing, she was a good writer, now she's just talking and complaining.",3.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.7794774770736694, ""2"": 0.06216485798358917, ""3"": 0.08024726808071136, ""4"": 0.07811039686203003}",0.36587398220104783
UgwRkQ2hPVqQKQAhwTd4AaABAg,Is he wrong tho?!?!?,1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.3085078299045563, ""2"": 0.28188034892082214, ""3"": 0.21585209667682648, ""4"": 0.1937597095966339}",0.16043822627844612
UgwRqWMMDq-F_0FI2SR4AaABAg,Well aint that the pot calling the kettle black. Lizzo needs to be ashamed of herself,4.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.4811592698097229, ""2"": 0.126790389418602, ""3"": 0.26160910725593567, ""4"": 0.13044124841690063}",0.2680404483066881
UgwRsyNy7HCOpBDWMa14AaABAg,He let T know!!!!,4.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.2996217608451843, ""2"": 0.2390199899673462, ""3"": 0.21406231820583344, ""4"": 0.24729590117931366}",0.18982247290826904
UgwS6FcIAe7F7Vf3a7R4AaABAg,Lizzo was all an act and not her true self instead.,1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.48286840319633484, ""2"": 0.12600672245025635, ""3"": 0.2735845744609833, ""4"": 0.11754028499126434}",0.09299175512354735
UgwS6gMJ0fHDHZwERbp4AaABAg,"That’s got to be a 10,000 calorie a day diet to maintain that weight.",4.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.34816649556159973, ""2"": 0.18112654983997345, ""3"": 0.09045108407735825, ""4"": 0.38025593757629395}",0.1365727093021964
UgwS9DhODpANd04F50p4AaABAg,Is it me or the audios are a bit too clear to be true.🤷‍♂️🤷‍♂️,1.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.7119986414909363, ""2"": 0.1753963977098465, ""3"": 0.06120850890874863, ""4"": 0.05139650031924248}",0.030024190160138787
UgwSEaGtjo4HSw7iUqV4AaABAg,That is BLATANTLY not his voice,2.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.3313293159008026, ""2"": 0.22293399274349213, ""3"": 0.23057810962200165, ""4"": 0.2151585817337036}",0.2032675437848449
UgwSIdHFFO_bkwNqYtF4AaABAg,Delete the channel fam,2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.3482113480567932, ""2"": 0.19140908122062683, ""3"": 0.23071597516536713, ""4"": 0.22966358065605164}",0.22026140958106627
UgwSM1FwxNWwy7Dd9CN4AaABAg,Sounds fake AF to me.,2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.3408202528953552, ""2"": 0.28522422909736633, ""3"": 0.1941784769296646, ""4"": 0.17977705597877502}",0.174271979553057
UgwSM9V4mSPmM08hBF14AaABAg,"Racist remarks? This story was written by a DANE, not by an author in Zimbabwe,... the mermaid was not black !!! ... how does that even make sense? is UV light strong enough to make pigmentation deep underwater ? 

Use stories from Africa if you need a black protagonist !!",4.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.37927132844924927, ""2"": 0.23748910427093506, ""3"": 0.1441240906715393, ""4"": 0.23911547660827637}",0.19999120667000447
UgwSRpR9SQiP1h669MV4AaABAg,Ellen right now is the definition of two-faced,2.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.7160765528678894, ""2"": 0.11313194781541824, ""3"": 0.036104872822761536, ""4"": 0.13468657433986664}",0.32968615167544735
UgwSj_4flpVV39RqqKF4AaABAg,Johnny depp's messages to friends about amber were way crazier than this and we all know how that went,2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.23894140124320984, ""2"": 0.1969148963689804, ""3"": 0.19144019484519958, ""4"": 0.37270352244377136}",0.2193989851866192
UgwSvNwfBPlwylDXUZV4AaABAg,They made millions from JK Rowlings and are stars only because of her. The ingratitude and selfishness they displayed was disgraceful.,1.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.18457603454589844, ""2"": 0.043385036289691925, ""3"": 0.014317590743303299, ""4"": 0.7577213644981384}",0.3102862911080908
UgwT1djAlX7lqnvhnGt4AaABAg,Finnaly she’s being exposed took long enough,2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.30827653408050537, ""2"": 0.23384271562099457, ""3"": 0.24238136410713196, ""4"": 0.2154994010925293}",0.19680503085234352
UgwT3eBwggE2usELImB4AaABAg,You cant come up with this kinda stuff,2.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.2981041967868805, ""2"": 0.263916939496994, ""3"": 0.23469291627407074, ""4"": 0.20328594744205475}",0.18177258136951624
UgwTKL9-cc23MVEDqVx4AaABAg,That nasty thing should not be visually seen ever!,4.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.2860527038574219, ""2"": 0.19419021904468536, ""3"": 0.20707359910011292, ""4"": 0.3126835227012634}",0.15870485149184593
UgwTqzjLBmeqgieVbuZ4AaABAg,If you worked under toxic seniors you’ll understand what this woman is saying it’s nerve racking I agree with her,2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.2760145664215088, ""2"": 0.22323286533355713, ""3"": 0.24232326447963715, ""4"": 0.2584293484687805}",0.20126437875820896
UgwU59roeI5WPr-UPA14AaABAg,Disgusting thing that Lizzo is,4.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.30673009157180786, ""2"": 0.22022368013858795, ""3"": 0.20689325034618378, ""4"": 0.2661529779434204}",0.18097952179738785
UgwULTEy7TvBU3CGjlp4AaABAg,"The original little mermaid story the mermaid is white look up Hans Christian Andersen fairytale book of it. Here's a line from it mentioning her skin color. ""Then the little mermaid raised her lovely white arms, stood on the tips of her toes, and glided over the floor, and danced as no one yet had been able to dance.""",1.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.4669475555419922, ""2"": 0.13239799439907074, ""3"": 0.09268785268068314, ""4"": 0.3079666197299957}",0.10127715359150742
UgwUP1v7RlU_k3_qJnV4AaABAg,He should wear a Jews life matter shirt,1.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.3389974534511566, ""2"": 0.21051698923110962, ""3"": 0.20065650343894958, ""4"": 0.24982903897762299}",0.1459798375969537
UgwUSspxCMo1vNSaqJN4AaABAg,"Stating that the little mermaid is white, not black is not at all a racist statement. It's a fact that is being stated.",2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.3498062491416931, ""2"": 0.23163549602031708, ""3"": 0.1738484799861908, ""4"": 0.24470975995063782}",0.20071364588078305
UgwUXuO_KSH_wXM9puR4AaABAg,She's nothing but an eyesore.,4.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.30598583817481995, ""2"": 0.22012953460216522, ""3"": 0.24360717833042145, ""4"": 0.2302774041891098}",0.19847541925091944
UgwU_97bklWfl_5m7fl4AaABAg,There's more things to worry about in world then this !,2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.6852314472198486, ""2"": 0.1656656414270401, ""3"": 0.08470526337623596, ""4"": 0.06439775228500366}",0.2942445025743397
UgwUhOKt7KS7XmhSfwx4AaABAg,"All I want is her vibrant, red hair.",1.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.40451639890670776, ""2"": 0.21264663338661194, ""3"": 0.17998555302619934, ""4"": 0.20285138487815857}",0.11834069837670724
UgwUsLTuTeL1VyRvw_h4AaABAg,I couldn't stand watching that for a second,2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.3261718153953552, ""2"": 0.2636848986148834, ""3"": 0.22557900846004486, ""4"": 0.1845642775297165}",0.18337446082098985
UgwUwpI7hInxhe74Nrl4AaABAg,Ellen is so fake that Barbie is jealous,3.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.11127407848834991, ""2"": 0.022241532802581787, ""3"": 0.010542195290327072, ""4"": 0.8559421300888062}",0.4311350709216719
UgwV0v4KG6n4AEc8QCN4AaABAg,Not going to comment,2.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.5706745386123657, ""2"": 0.24302798509597778, ""3"": 0.0972851887345314, ""4"": 0.08901230245828629}",0.2290159145760826
UgwV8DH0zKFNEDsZeS14AaABAg,Shouts in highlander- THERE CAN BE ONLY ONE!!!,1.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.4823608696460724, ""2"": 0.23872831463813782, ""3"": 0.11605147272348404, ""4"": 0.16285938024520874}",0.09123314988466981
UgwVEv5PTJBFpKsmbQt4AaABAg,Compelling analysis.... mwah ha ha ha ha ha ha ha ha ha ha ha ha ha,2.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.25977951288223267, ""2"": 0.13795895874500275, ""3"": 0.16270875930786133, ""4"": 0.43955278396606445}",0.2575702355922878
UgwVJpLI3Uhl6-342oh4AaABAg,Yes! Small amount of SMALL people opening their mouths with nothing of import coming out!! Go JK!!!❤❤,4.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.2669113874435425, ""2"": 0.1748485118150711, ""3"": 0.22729980945587158, ""4"": 0.33094027638435364}",0.15027995199357563
UgwVKjHb-M0VSJnEkJN4AaABAg,"I like how she was once promoting anti-christian values and Christians were gonna burn her books and all. And now that she's ""anti-woke"" and ""anti-trans"" all of a sudden she became your hero 😂. Oh it's all the same, you have your agenda to push they have theirs. I think the left and the right are both full of crap.",1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.6810292601585388, ""2"": 0.20656776428222656, ""3"": 0.05686071887612343, ""4"": 0.05554220452904701}",0.03768266298765566
UgwVLdTDxcSrnE8zj-d4AaABAg,Nut case,1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.5589500665664673, ""2"": 0.2406402975320816, ""3"": 0.0944477990269661, ""4"": 0.1059618666768074}",0.06814527512718102
UgwVWSxfR8Pvru0PYlh4AaABAg,it's TRUE how can one be antisemitic ? The real jews are what we call today a freaking color and the wrong color at that (black) imagine that.,1.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.7495575547218323, ""2"": 0.08795374631881714, ""3"": 0.03312086686491966, ""4"": 0.12936782836914062}",0.02207257668181351
UgwVcV3f2Tz2CgRQDtt4AaABAg,The fans must understand that there was once a Black mermaid in the tv series,1.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.3978966474533081, ""2"": 0.26535239815711975, ""3"": 0.16501393914222717, ""4"": 0.1717369705438614}",0.12241588237962958
UgwVux17jBAd5QSkmy14AaABAg,Big boob Perry getting positive attention for gay Ellen? What a gosh darn surprise!!,2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.6544410586357117, ""2"": 0.1546318233013153, ""3"": 0.07719715684652328, ""4"": 0.11372995376586914}",0.29045858920296574
UgwVwsmf4KGgnsm1wtB4AaABAg,Can we all just get back on worrying about our climate? Cause thats what really matters. Earth matters.,1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.47310152649879456, ""2"": 0.06682053208351135, ""3"": 0.03763517737388611, ""4"": 0.42244279384613037}",0.11549032638357803
UgwW3hGMz-oGEPKRqyl4AaABAg,This is really stupid man 😂😭,4.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.3317846953868866, ""2"": 0.23802141845226288, ""3"": 0.17876200377941132, ""4"": 0.2514319121837616}",0.18976132895677156
UgwWq117GiZutpzQOSZ4AaABAg,Why did this not come out while he was blowing up on the internet? Because it’s bs,1.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.33650097250938416, ""2"": 0.2878020405769348, ""3"": 0.20997010171413422, ""4"": 0.1657269299030304}",0.1486534582375421
UgwX4sxFnkpVeca7jcd4AaABAg,"Conservative Podcaster Rages at Trump Allies Admitting to Election 'Lies.’ Newsweek, 7/27/23",1.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.8339695930480957, ""2"": 0.06315086036920547, ""3"": 0.04768424853682518, ""4"": 0.05519525706768036}",0.009218607789818718
UgwXDCZuVEL36XOgrBl4AaABAg,"‘Ariel is white not black’ that’s literally not racist, it’s the truth. Just like mr incredible is white, and black panther is black, and GRU is white and frozone is black.",1.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.4632548391819, ""2"": 0.2710871398448944, ""3"": 0.1192588284611702, ""4"": 0.14639918506145477}",0.09930974865088056
UgwXDMhf6eCMNLqM17p4AaABAg,"Funny that words antisemitic proves kanyes point....no other race has a word to define someone not liking them its just called ""being racist"" but jews have their own word if you talk about them....",1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.6540883183479309, ""2"": 0.14441445469856262, ""3"": 0.07092387229204178, ""4"": 0.13057342171669006}",0.04064751008723701
UgwXHIXDIU-xijhdnpp4AaABAg,"How do they not see the issue here? That's like making Mulan a white female, then making Moana anything other than Samoan. Next Aladdin will be a white guy. 🤨",1.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.2786053419113159, ""2"": 0.24673378467559814, ""3"": 0.20723576843738556, ""4"": 0.2674251198768616}",0.17393766792005533
UgwXIaNlSKxDS57ez194AaABAg,"Bruh, that’s not his voice, people is really believing it, people act how if it is impossible to fake a voice, is literally the most easiest think ever, that’s not even his Boyce and that’s not the way he talks stop sharing fake information vice is not a fiable source they manipulate you, they use you they don’t care for you as they claim, they want you to be weak and controlable, if you want them to control you fine but then don’t cry because you deserve it if you believed it after all the signs we have given y’all, y’all haven’t realized that the real danger is not Andrew but those who manipulate you to believe in a lie that destroys you without you even noticing about it, I’m so sad for y’all I hope all those who still have a little bit of reasonable sense don’t fell into the lies of this media platforms, seek evidences for yourselves don’t let this news platforms change you, use them and not let them use you I hope people understand this is for your good I’m not saying he’s innocent but all of this is so weird that vice is the only company capable of an illegal act like this they have worst secrets, if you should go after someone is after vice",3.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.7954961657524109, ""2"": 0.09493289887905121, ""3"": 0.0448773019015789, ""4"": 0.0646936222910881}",0.38956775955107925
UgwXXE-A__3lY8oKTst4AaABAg,lately HOLLYWOOD IS ADVERTISING BLACKNESS.. but I am not a fan.. Black people always do epileptic gestures like pushing people to death in the train.,3.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.6269299983978271, ""2"": 0.1466963291168213, ""3"": 0.07146460562944412, ""4"": 0.154909148812294}",0.32518396471302086
UgwXcqE-E-sCL9J8fy14AaABAg,"We are in late stage Liberalism, collapse coming.",1.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.5755236744880676, ""2"": 0.17781765758991241, ""3"": 0.1014324352145195, ""4"": 0.14522621035575867}",0.06079461533967952
UgwXythR9nFubOa2HIV4AaABAg,"I am with JK 100 percent. These youngsters anmrw so ignorant, shallow and idiotic.",4.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.590823769569397, ""2"": 0.1062193363904953, ""3"": 0.06603796780109406, ""4"": 0.2369188815355301}",0.23675227016492845
UgwY0HrYZOg9BrBkeYd4AaABAg,Daily reminder. Racism is just meant for white people. And they think blackwashing is okay.,2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.48453548550605774, ""2"": 0.18687288463115692, ""3"": 0.06960155814886093, ""4"": 0.2589900493621826}",0.24196764125700548
UgwYFhrz6_ZWZZ_kkgx4AaABAg,Talk about the pot calling the kettle black!!!!,4.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.36981886625289917, ""2"": 0.2966190278530121, ""3"": 0.20304715633392334, ""4"": 0.1305149644613266}",0.25549530406050663
UgwYRxbAuAmE2z33K194AaABAg,Who cares,1.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.4237547814846039, ""2"": 0.33264827728271484, ""3"": 0.10631929337978363, ""4"": 0.13727763295173645}",0.11821559222365569
UgwYSNbYrS0H6YJO9O54AaABAg,"When Lizzo goes camping, the bears have to hide their food.",4.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.45931869745254517, ""2"": 0.08892907202243805, ""3"": 0.039385128766298294, ""4"": 0.4123670756816864}",0.14143642194777636
UgwY_bTKUSIYBCoU5tJ4AaABAg,Ellen’s kinda like the show host in the joker movie. When she invites guests,4.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.48753440380096436, ""2"": 0.1485373079776764, ""3"": 0.0625590831041336, ""4"": 0.3013691008090973}",0.187937974733484
UgwYr0yXTSUwWXM01gN4AaABAg,"Its definitely gonna flop. Ppl gotta be so damn woke all the time, always gotta diversify everything 😂",2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.280208945274353, ""2"": 0.2392398864030838, ""3"": 0.20822300016880035, ""4"": 0.27232813835144043}",0.19369810904725393
UgwYyHBBOi2pXpOlb3N4AaABAg,Sounds fake,1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.631168007850647, ""2"": 0.19970908761024475, ""3"": 0.08177605271339417, ""4"": 0.08734681457281113}",0.047559386730094425
