comment_id,label,majority_type
15476,0.6666666666666666,absolute_majority
15479,0.5,no_majority
15480,1.0,unanimity
15481,1.0,unanimity
15483,1.0,unanimity
15484,1.0,unanimity
15485,0.5,no_majority
15489,0.6666666666666666,absolute_majority
15490,0.5,no_majority
15491,1.0,unanimity
15492,1.0,unanimity
15493,1.0,unanimity
15494,0.6666666666666666,absolute_majority
15495,1.0,unanimity
15496,1.0,unanimity
15497,1.0,unanimity
15498,0.75,absolute_majority
15499,0.6666666666666666,absolute_majority
15502,0.5,no_majority
15503,1.0,unanimity
15504,1.0,unanimity
15505,1.0,unanimity
15506,0.5,no_majority
15508,0.3333333333333333,no_majority
15509,0.6666666666666666,absolute_majority
15510,1.0,unanimity
15511,0.5,no_majority
15512,1.0,unanimity
15513,1.0,unanimity
15514,0.5,no_majority
15515,1.0,unanimity
15516,1.0,unanimity
15517,1.0,unanimity
15518,1.0,unanimity
15519,0.6666666666666666,absolute_majority
15520,1.0,unanimity
15521,1.0,unanimity
15522,1.0,unanimity
15523,1.0,unanimity
15525,1.0,unanimity
15526,0.5,no_majority
15527,1.0,unanimity
15528,1.0,unanimity
15531,0.6666666666666666,absolute_majority
15532,0.5,no_majority
15534,0.6666666666666666,absolute_majority
15535,1.0,unanimity
15536,1.0,unanimity
15537,1.0,unanimity
15539,1.0,unanimity
15540,0.5,no_majority
15542,1.0,unanimity
15543,0.5,no_majority
15545,1.0,unanimity
15546,1.0,unanimity
15547,1.0,unanimity
15549,1.0,unanimity
15550,0.5,no_majority
15551,1.0,unanimity
15552,1.0,unanimity
15553,1.0,unanimity
15554,1.0,unanimity
15555,1.0,unanimity
15556,1.0,unanimity
15558,0.3333333333333333,no_majority
15559,0.3333333333333333,no_majority
15560,0.6666666666666666,absolute_majority
15561,1.0,unanimity
15562,0.5,no_majority
15563,0.5,no_majority
15565,0.3333333333333333,no_majority
15567,0.75,absolute_majority
15568,0.3333333333333333,no_majority
15569,0.5,no_majority
15570,1.0,unanimity
15571,0.3333333333333333,no_majority
15573,1.0,unanimity
15574,1.0,unanimity
15575,1.0,unanimity
15576,1.0,unanimity
15577,0.5,no_majority
15578,1.0,unanimity
15580,0.75,absolute_majority
15581,0.5,no_majority
15582,0.6666666666666666,absolute_majority
15584,0.5,no_majority
15585,0.5,no_majority
15586,1.0,unanimity
15588,1.0,unanimity
15589,0.5,no_majority
15590,0.6666666666666666,absolute_majority
15591,0.5,no_majority
15592,0.6666666666666666,absolute_majority
15593,1.0,unanimity
15594,1.0,unanimity
15596,1.0,unanimity
15598,0.6666666666666666,absolute_majority
15601,1.0,unanimity
15602,1.0,unanimity
15603,1.0,unanimity
15604,0.5,no_majority
15605,1.0,unanimity
15606,0.3333333333333333,no_majority
15607,1.0,unanimity
15608,1.0,unanimity
15609,0.6666666666666666,absolute_majority
15610,1.0,unanimity
15611,1.0,unanimity
15612,0.5,no_majority
15613,0.5,no_majority
15614,0.6666666666666666,absolute_majority
15615,1.0,unanimity
15616,1.0,unanimity
15617,0.75,absolute_majority
15618,0.3333333333333333,no_majority
15619,1.0,unanimity
15620,1.0,unanimity
15621,1.0,unanimity
15622,0.75,absolute_majority
15623,1.0,unanimity
15624,0.3333333333333333,no_majority
15625,1.0,unanimity
15626,1.0,unanimity
15627,1.0,unanimity
15630,1.0,unanimity
15631,0.6666666666666666,absolute_majority
15632,1.0,unanimity
15633,1.0,unanimity
15636,1.0,unanimity
15638,0.5,no_majority
15639,1.0,unanimity
15640,1.0,unanimity
15641,0.5,no_majority
15642,1.0,unanimity
15643,0.6666666666666666,absolute_majority
15644,0.6666666666666666,absolute_majority
15645,0.3333333333333333,no_majority
15646,0.5,no_majority
15647,1.0,unanimity
15648,1.0,unanimity
15651,0.75,absolute_majority
15653,1.0,unanimity
15655,0.5,no_majority
15658,1.0,unanimity
15659,1.0,unanimity
15660,0.6666666666666666,absolute_majority
15661,0.3333333333333333,no_majority
15663,1.0,unanimity
15665,0.5,no_majority
15666,1.0,unanimity
15667,1.0,unanimity
15668,1.0,unanimity
15670,0.5,no_majority
15672,1.0,unanimity
15673,1.0,unanimity
15675,0.6666666666666666,absolute_majority
15676,1.0,unanimity
15677,0.5,no_majority
15678,1.0,unanimity
15679,1.0,unanimity
15680,1.0,unanimity
15681,1.0,unanimity
15683,1.0,unanimity
15685,0.5,no_majority
15686,1.0,unanimity
15687,1.0,unanimity
15689,0.5,no_majority
15690,0.75,absolute_majority
15691,1.0,unanimity
15692,1.0,unanimity
15693,1.0,unanimity
15694,0.6666666666666666,absolute_majority
15697,1.0,unanimity
15698,1.0,unanimity
15699,0.3333333333333333,no_majority
15700,1.0,unanimity
15701,1.0,unanimity
15702,1.0,unanimity
15703,1.0,unanimity
15704,0.5,no_majority
15705,0.5,no_majority
15706,0.3333333333333333,no_majority
15707,1.0,unanimity
15708,0.3333333333333333,no_majority
15710,1.0,unanimity
15711,0.5,no_majority
15712,1.0,unanimity
15713,0.6666666666666666,absolute_majority
15714,0.5,no_majority
15715,0.5,no_majority
15717,0.5,no_majority
15718,1.0,unanimity
15720,1.0,unanimity
15722,0.3333333333333333,no_majority
15723,0.5,no_majority
15724,0.3333333333333333,no_majority
15726,0.5,no_majority
15727,0.5,no_majority
15728,1.0,unanimity
15729,0.5,no_majority
15730,0.6666666666666666,absolute_majority
15733,1.0,unanimity
15734,1.0,unanimity
15736,1.0,unanimity
15737,1.0,unanimity
15738,0.5,no_majority
15739,0.5,no_majority
15740,0.6666666666666666,absolute_majority
15741,1.0,unanimity
15742,1.0,unanimity
15743,1.0,unanimity
15744,1.0,unanimity
15745,0.6666666666666666,absolute_majority
15747,0.5,no_majority
15748,1.0,unanimity
15750,1.0,unanimity
15751,0.75,absolute_majority
15752,1.0,unanimity
15754,1.0,unanimity
15755,1.0,unanimity
15756,1.0,unanimity
15757,1.0,unanimity
15758,0.75,absolute_majority
15759,1.0,unanimity
15762,0.5,no_majority
15763,1.0,unanimity
15765,0.6666666666666666,absolute_majority
15766,0.6666666666666666,absolute_majority
15768,0.5,no_majority
15770,0.3333333333333333,no_majority
15772,0.6666666666666666,absolute_majority
15775,0.6666666666666666,absolute_majority
15776,1.0,unanimity
15778,0.5,no_majority
15779,1.0,unanimity
15781,0.6666666666666666,absolute_majority
15783,1.0,unanimity
15786,0.6666666666666666,absolute_majority
15787,0.5,no_majority
15788,1.0,unanimity
15789,1.0,unanimity
15790,1.0,unanimity
15791,1.0,unanimity
15792,0.5,no_majority
15793,0.5,no_majority
15794,0.6666666666666666,absolute_majority
15796,0.75,absolute_majority
15797,1.0,unanimity
15798,1.0,unanimity
15800,1.0,unanimity
15801,1.0,unanimity
15802,1.0,unanimity
15803,0.5,no_majority
15805,0.6666666666666666,absolute_majority
15806,0.5,no_majority
15807,0.75,absolute_majority
15808,1.0,unanimity
15809,1.0,unanimity
15810,0.6666666666666666,absolute_majority
15813,1.0,unanimity
15814,1.0,unanimity
15815,1.0,unanimity
15816,0.5,no_majority
15818,1.0,unanimity
15820,1.0,unanimity
15821,1.0,unanimity
15822,1.0,unanimity
15823,0.6666666666666666,absolute_majority
15824,0.6666666666666666,absolute_majority
15826,0.3333333333333333,no_majority
15830,0.3333333333333333,no_majority
15831,1.0,unanimity
15832,1.0,unanimity
15833,1.0,unanimity
15834,0.3333333333333333,no_majority
15836,1.0,unanimity
15837,0.3333333333333333,no_majority
15838,1.0,unanimity
15841,1.0,unanimity
15842,0.6666666666666666,absolute_majority
15845,0.3333333333333333,no_majority
15849,0.6666666666666666,absolute_majority
15850,1.0,unanimity
15851,1.0,unanimity
15852,1.0,unanimity
15853,1.0,unanimity
15854,1.0,unanimity
15855,1.0,unanimity
15856,0.6666666666666666,absolute_majority
15857,0.6666666666666666,absolute_majority
15858,0.6666666666666666,absolute_majority
15859,1.0,unanimity
15860,0.5,no_majority
15861,0.5,no_majority
15862,1.0,unanimity
15863,0.6666666666666666,absolute_majority
15864,1.0,unanimity
15866,0.3333333333333333,no_majority
15868,0.5,no_majority
15870,0.6666666666666666,absolute_majority
15871,0.3333333333333333,no_majority
15872,1.0,unanimity
15875,1.0,unanimity
15876,1.0,unanimity
15878,1.0,unanimity
15879,1.0,unanimity
15880,1.0,unanimity
15881,0.6666666666666666,absolute_majority
15882,1.0,unanimity
15883,0.5,no_majority
15884,1.0,unanimity
15885,1.0,unanimity
15886,0.8,absolute_majority
15887,0.5,no_majority
15890,1.0,unanimity
15891,1.0,unanimity
15892,1.0,unanimity
15893,1.0,unanimity
15894,1.0,unanimity
15895,0.6666666666666666,absolute_majority
15896,1.0,unanimity
15897,1.0,unanimity
15898,0.75,absolute_majority
15900,0.5,no_majority
15901,0.6666666666666666,absolute_majority
15902,0.5,no_majority
15903,1.0,unanimity
15904,1.0,unanimity
15905,1.0,unanimity
15907,0.5,no_majority
15908,0.6666666666666666,absolute_majority
15910,1.0,unanimity
15911,0.5,no_majority
15912,1.0,unanimity
15913,1.0,unanimity
15914,1.0,unanimity
15916,1.0,unanimity
15917,0.5,no_majority
15918,1.0,unanimity
15919,1.0,unanimity
15920,1.0,unanimity
15921,0.4,no_majority
15922,1.0,unanimity
15923,1.0,unanimity
15924,0.6666666666666666,absolute_majority
15925,0.6666666666666666,absolute_majority
15928,1.0,unanimity
15929,1.0,unanimity
15931,1.0,unanimity
15932,0.6666666666666666,absolute_majority
15933,0.5,no_majority
15934,1.0,unanimity
15937,0.6666666666666666,absolute_majority
15939,1.0,unanimity
15940,1.0,unanimity
15942,0.5,no_majority
15945,1.0,unanimity
15946,1.0,unanimity
15947,0.5,no_majority
15948,1.0,unanimity
15949,1.0,unanimity
15950,1.0,unanimity
15951,0.6666666666666666,absolute_majority
15952,1.0,unanimity
15953,1.0,unanimity
15954,0.6666666666666666,absolute_majority
15956,1.0,unanimity
15958,1.0,unanimity
15959,1.0,unanimity
15961,0.5,no_majority
15962,1.0,unanimity
15964,1.0,unanimity
15965,0.75,absolute_majority
15966,0.6666666666666666,absolute_majority
15967,0.6666666666666666,absolute_majority
15968,0.5,no_majority
15969,1.0,unanimity
15970,0.5,no_majority
15971,0.5,no_majority
15974,1.0,unanimity
15976,0.75,absolute_majority
15977,0.6666666666666666,absolute_majority
15978,1.0,unanimity
15979,0.5,no_majority
15982,0.6666666666666666,absolute_majority
15984,0.3333333333333333,no_majority
15985,0.6666666666666666,absolute_majority
15986,1.0,unanimity
15987,1.0,unanimity
15988,0.3333333333333333,no_majority
15989,1.0,unanimity
15990,1.0,unanimity
15991,1.0,unanimity
15992,0.5,no_majority
15993,1.0,unanimity
15994,1.0,unanimity
15996,0.5,no_majority
15998,0.6666666666666666,absolute_majority
15999,1.0,unanimity
16000,0.6666666666666666,absolute_majority
16003,1.0,unanimity
16004,1.0,unanimity
16005,1.0,unanimity
16007,1.0,unanimity
16008,1.0,unanimity
16009,1.0,unanimity
16010,1.0,unanimity
16011,0.6666666666666666,absolute_majority
16012,0.5,no_majority
16013,1.0,unanimity
16014,1.0,unanimity
16015,0.5,no_majority
16016,1.0,unanimity
16018,1.0,unanimity
16019,1.0,unanimity
16020,0.6666666666666666,absolute_majority
16021,0.5,no_majority
16023,0.75,absolute_majority
16024,0.5,no_majority
16025,0.5,no_majority
16030,0.6666666666666666,absolute_majority
16031,0.6666666666666666,absolute_majority
16032,0.6666666666666666,absolute_majority
16033,0.5,no_majority
16035,0.5,no_majority
16036,1.0,unanimity
16037,1.0,unanimity
16038,0.5,no_majority
16039,0.5,no_majority
16040,0.6666666666666666,absolute_majority
16041,0.6666666666666666,absolute_majority
16044,1.0,unanimity
16045,0.6666666666666666,absolute_majority
16046,1.0,unanimity
16048,0.6666666666666666,absolute_majority
16049,0.5,no_majority
16050,0.5,no_majority
16051,1.0,unanimity
16052,1.0,unanimity
16053,1.0,unanimity
16054,0.5,no_majority
16055,1.0,unanimity
16056,0.5,no_majority
16057,0.6,majority
16058,1.0,unanimity
16060,1.0,unanimity
16061,0.5,no_majority
16062,0.5,no_majority
16065,0.6666666666666666,absolute_majority
16067,0.5,no_majority
16069,1.0,unanimity
16070,1.0,unanimity
16071,0.5,no_majority
16072,1.0,unanimity
16075,0.6666666666666666,absolute_majority
16076,1.0,unanimity
16078,1.0,unanimity
16080,1.0,unanimity
16081,1.0,unanimity
16082,1.0,unanimity
16083,0.5,no_majority
16084,1.0,unanimity
16085,0.5,no_majority
16086,0.75,absolute_majority
16087,1.0,unanimity
16088,1.0,unanimity
16091,0.6666666666666666,absolute_majority
16092,1.0,unanimity
16093,0.6666666666666666,absolute_majority
16094,1.0,unanimity
16096,0.5,no_majority
16097,1.0,unanimity
16098,1.0,unanimity
16101,1.0,unanimity
16102,1.0,unanimity
16103,1.0,unanimity
16106,1.0,unanimity
16107,0.5,no_majority
16108,0.5,no_majority
16109,1.0,unanimity
16110,1.0,unanimity
16111,0.5,no_majority
16112,1.0,unanimity
16113,0.6666666666666666,absolute_majority
16114,0.6666666666666666,absolute_majority
16116,0.5,no_majority
16117,0.75,absolute_majority
16119,1.0,unanimity
16120,0.6666666666666666,absolute_majority
16121,1.0,unanimity
16122,1.0,unanimity
16123,1.0,unanimity
16124,1.0,unanimity
16126,0.5,no_majority
16128,0.5,no_majority
16129,1.0,unanimity
16130,0.5,no_majority
16134,1.0,unanimity
16135,0.75,absolute_majority
16136,1.0,unanimity
16139,1.0,unanimity
16141,0.6666666666666666,absolute_majority
16142,0.5,no_majority
16143,0.75,absolute_majority
16145,0.6666666666666666,absolute_majority
16146,0.5,no_majority
16147,1.0,unanimity
16148,0.5,no_majority
16149,1.0,unanimity
16151,1.0,unanimity
16152,1.0,unanimity
16154,0.5,no_majority
16155,0.6666666666666666,absolute_majority
16156,0.75,absolute_majority
16158,0.5,no_majority
16159,1.0,unanimity
16161,1.0,unanimity
16162,1.0,unanimity
16163,0.6666666666666666,absolute_majority
16164,0.75,absolute_majority
16165,1.0,unanimity
16166,0.6666666666666666,absolute_majority
16167,0.5,no_majority
16168,0.5,no_majority
16169,1.0,unanimity
16170,1.0,unanimity
16171,0.5,no_majority
16172,0.6666666666666666,absolute_majority
16173,1.0,unanimity
16174,0.5,no_majority
16175,0.3333333333333333,no_majority
16176,0.5,no_majority
16177,1.0,unanimity
16178,0.5,no_majority
16179,0.6666666666666666,absolute_majority
16182,1.0,unanimity
16183,1.0,unanimity
16184,0.5,no_majority
16185,0.6666666666666666,absolute_majority
16186,0.6666666666666666,absolute_majority
16187,1.0,unanimity
16188,0.5,no_majority
16189,1.0,unanimity
16190,0.6666666666666666,absolute_majority
16191,1.0,unanimity
16192,1.0,unanimity
16193,1.0,unanimity
16194,0.6666666666666666,absolute_majority
16195,1.0,unanimity
16196,0.5,no_majority
16197,0.6666666666666666,absolute_majority
16199,0.6666666666666666,absolute_majority
16201,1.0,unanimity
16202,0.6666666666666666,absolute_majority
16203,0.6666666666666666,absolute_majority
16204,1.0,unanimity
16205,1.0,unanimity
16206,1.0,unanimity
16207,0.5,no_majority
16208,0.5,no_majority
16209,1.0,unanimity
16210,0.5,no_majority
16211,0.5,no_majority
16212,0.75,absolute_majority
16213,1.0,unanimity
16214,1.0,unanimity
16216,1.0,unanimity
16217,0.75,absolute_majority
16218,0.5,no_majority
16219,1.0,unanimity
16221,0.6666666666666666,absolute_majority
16222,0.5,no_majority
16224,0.8,absolute_majority
16225,1.0,unanimity
16226,1.0,unanimity
16227,1.0,unanimity
16228,1.0,unanimity
16229,0.5,no_majority
16230,0.5,no_majority
16232,0.5,no_majority
16234,0.5,no_majority
16235,1.0,unanimity
16236,1.0,unanimity
16238,1.0,unanimity
16239,0.5,no_majority
16241,0.6666666666666666,absolute_majority
16242,0.3333333333333333,no_majority
16246,0.5,no_majority
16247,1.0,unanimity
16248,1.0,unanimity
16249,1.0,unanimity
16250,1.0,unanimity
16251,0.6666666666666666,absolute_majority
16252,1.0,unanimity
16253,0.6666666666666666,absolute_majority
16254,1.0,unanimity
16255,1.0,unanimity
16257,0.3333333333333333,no_majority
16258,1.0,unanimity
16260,1.0,unanimity
16261,0.6666666666666666,absolute_majority
16263,0.5,no_majority
16264,0.6666666666666666,absolute_majority
16265,0.6666666666666666,absolute_majority
16266,0.5,no_majority
16267,0.5,no_majority
16268,0.6666666666666666,absolute_majority
16269,1.0,unanimity
16271,1.0,unanimity
16272,0.5,no_majority
16273,0.5,no_majority
16274,0.5,no_majority
16275,1.0,unanimity
16276,1.0,unanimity
16277,0.6666666666666666,absolute_majority
16278,1.0,unanimity
16280,1.0,unanimity
16282,1.0,unanimity
16284,1.0,unanimity
16286,0.6666666666666666,absolute_majority
16287,1.0,unanimity
16288,0.5,no_majority
16289,0.6666666666666666,absolute_majority
16292,0.6666666666666666,absolute_majority
16293,1.0,unanimity
16296,0.75,absolute_majority
16297,0.6666666666666666,absolute_majority
16299,0.6666666666666666,absolute_majority
16300,1.0,unanimity
16301,1.0,unanimity
16302,1.0,unanimity
16304,0.5,no_majority
16305,0.3333333333333333,no_majority
16306,1.0,unanimity
16308,0.6666666666666666,absolute_majority
16309,1.0,unanimity
16310,1.0,unanimity
16311,1.0,unanimity
16312,0.5,no_majority
16314,0.5,no_majority
16315,0.5,no_majority
16316,1.0,unanimity
16317,1.0,unanimity
16318,1.0,unanimity
16320,0.3333333333333333,no_majority
16321,1.0,unanimity
16322,0.6666666666666666,absolute_majority
16323,0.6666666666666666,absolute_majority
16325,1.0,unanimity
16328,0.5,no_majority
16330,1.0,unanimity
16332,1.0,unanimity
16333,1.0,unanimity
16335,1.0,unanimity
16336,1.0,unanimity
16337,1.0,unanimity
16338,1.0,unanimity
16339,0.6666666666666666,absolute_majority
16341,1.0,unanimity
16343,0.5,no_majority
16345,0.5,no_majority
16346,1.0,unanimity
16347,0.5,no_majority
16348,1.0,unanimity
16349,1.0,unanimity
16350,0.5,no_majority
16351,1.0,unanimity
16352,0.75,absolute_majority
16353,0.5,no_majority
16356,1.0,unanimity
16357,0.5,no_majority
16358,0.5,no_majority
16359,0.6666666666666666,absolute_majority
16360,0.5,no_majority
16361,0.5,no_majority
16364,1.0,unanimity
16365,1.0,unanimity
16366,0.5,no_majority
16367,0.6666666666666666,absolute_majority
16368,1.0,unanimity
16369,0.75,absolute_majority
16370,1.0,unanimity
16371,0.6666666666666666,absolute_majority
16372,0.5,no_majority
16375,1.0,unanimity
16376,0.6666666666666666,absolute_majority
16377,0.5,no_majority
16378,0.5,no_majority
16379,1.0,unanimity
16380,0.6666666666666666,absolute_majority
16381,0.5,no_majority
16382,0.5,no_majority
16383,0.6666666666666666,absolute_majority
16384,1.0,unanimity
16386,1.0,unanimity
16387,0.5,no_majority
16388,0.5,no_majority
16389,1.0,unanimity
16390,0.6666666666666666,absolute_majority
16391,1.0,unanimity
16392,1.0,unanimity
16394,0.5,no_majority
16395,0.6666666666666666,absolute_majority
16397,1.0,unanimity
16398,1.0,unanimity
16399,1.0,unanimity
16402,1.0,unanimity
16403,1.0,unanimity
16405,1.0,unanimity
16408,1.0,unanimity
16409,1.0,unanimity
16410,1.0,unanimity
16411,1.0,unanimity
16412,0.5,no_majority
16415,1.0,unanimity
16416,1.0,unanimity
16418,0.3333333333333333,no_majority
16419,1.0,unanimity
16420,0.5,no_majority
16424,0.6666666666666666,absolute_majority
16425,0.6666666666666666,absolute_majority
16426,0.5,no_majority
16427,1.0,unanimity
16428,0.5,no_majority
16429,0.75,absolute_majority
16430,1.0,unanimity
16431,0.5,no_majority
16435,1.0,unanimity
16436,1.0,unanimity
16438,0.5,no_majority
16439,0.3333333333333333,no_majority
16441,1.0,unanimity
16442,1.0,unanimity
16443,0.5,no_majority
16447,1.0,unanimity
16448,1.0,unanimity
16449,0.6666666666666666,absolute_majority
16450,0.6666666666666666,absolute_majority
16451,1.0,unanimity
16452,0.5,no_majority
16455,0.3333333333333333,no_majority
16456,0.6666666666666666,absolute_majority
16457,1.0,unanimity
16458,1.0,unanimity
16460,0.6666666666666666,absolute_majority
16463,1.0,unanimity
16466,1.0,unanimity
16467,0.5,no_majority
16468,0.6666666666666666,absolute_majority
16469,1.0,unanimity
16470,0.5,no_majority
16471,0.6666666666666666,absolute_majority
16473,1.0,unanimity
16476,1.0,unanimity
16478,0.3333333333333333,no_majority
16479,1.0,unanimity
16480,1.0,unanimity
16481,1.0,unanimity
16482,0.6666666666666666,absolute_majority
16483,1.0,unanimity
16484,1.0,unanimity
16485,1.0,unanimity
16486,1.0,unanimity
16488,0.5,no_majority
16490,0.6666666666666666,absolute_majority
16491,0.75,absolute_majority
16492,1.0,unanimity
16493,1.0,unanimity
16495,1.0,unanimity
16498,1.0,unanimity
16500,1.0,unanimity
16502,0.6666666666666666,absolute_majority
16503,1.0,unanimity
16504,1.0,unanimity
16505,1.0,unanimity
16506,0.6666666666666666,absolute_majority
16507,1.0,unanimity
16508,1.0,unanimity
16510,0.6666666666666666,absolute_majority
16511,1.0,unanimity
16512,0.5,no_majority
16513,1.0,unanimity
16515,0.5,no_majority
16516,0.75,absolute_majority
16517,0.6666666666666666,absolute_majority
16518,1.0,unanimity
16520,1.0,unanimity
16521,1.0,unanimity
16522,0.6666666666666666,absolute_majority
16524,1.0,unanimity
16527,0.5,no_majority
16528,1.0,unanimity
16529,0.5,no_majority
16530,0.6666666666666666,absolute_majority
16531,1.0,unanimity
16532,0.5,no_majority
16533,0.6666666666666666,absolute_majority
16534,1.0,unanimity
16535,0.75,absolute_majority
16537,1.0,unanimity
16538,1.0,unanimity
16539,0.75,absolute_majority
16540,1.0,unanimity
16542,1.0,unanimity
16543,1.0,unanimity
16544,1.0,unanimity
16545,0.3333333333333333,no_majority
16546,1.0,unanimity
16547,1.0,unanimity
16548,1.0,unanimity
16549,1.0,unanimity
16550,1.0,unanimity
16552,1.0,unanimity
16553,0.6666666666666666,absolute_majority
16554,1.0,unanimity
16555,1.0,unanimity
16556,0.75,absolute_majority
16558,1.0,unanimity
16559,0.5,no_majority
16560,1.0,unanimity
16561,0.5,no_majority
16562,1.0,unanimity
16563,0.3333333333333333,no_majority
16564,1.0,unanimity
16565,1.0,unanimity
16566,0.25,no_majority
16567,0.75,absolute_majority
16568,0.5,no_majority
16569,1.0,unanimity
16570,0.5,no_majority
16571,0.3333333333333333,no_majority
16572,0.5,no_majority
16573,0.5,no_majority
16575,0.6,majority
16576,0.5,no_majority
16579,1.0,unanimity
16582,0.75,absolute_majority
16583,1.0,unanimity
16584,1.0,unanimity
16585,1.0,unanimity
16586,1.0,unanimity
16587,0.3333333333333333,no_majority
16588,0.75,absolute_majority
16589,1.0,unanimity
16590,1.0,unanimity
16591,0.75,absolute_majority
16592,1.0,unanimity
16593,1.0,unanimity
16595,1.0,unanimity
16596,1.0,unanimity
16597,1.0,unanimity
16598,0.6666666666666666,absolute_majority
16599,0.5,no_majority
16600,0.6666666666666666,absolute_majority
16601,0.5,no_majority
16602,1.0,unanimity
16603,1.0,unanimity
16604,0.75,absolute_majority
16605,1.0,unanimity
16606,1.0,unanimity
16607,1.0,unanimity
16608,1.0,unanimity
16610,1.0,unanimity
16616,1.0,unanimity
16617,1.0,unanimity
16618,1.0,unanimity
16619,1.0,unanimity
16620,0.5,no_majority
16621,1.0,unanimity
16622,1.0,unanimity
16623,1.0,unanimity
16624,1.0,unanimity
16625,0.6666666666666666,absolute_majority
16627,0.3333333333333333,no_majority
16628,1.0,unanimity
16629,0.5,no_majority
16630,0.6,majority
16631,0.6666666666666666,absolute_majority
16632,0.5,no_majority
16634,0.6666666666666666,absolute_majority
16635,1.0,unanimity
16636,0.6666666666666666,absolute_majority
16637,0.5,no_majority
16638,0.6666666666666666,absolute_majority
16639,1.0,unanimity
16642,0.5,no_majority
16643,1.0,unanimity
16646,1.0,unanimity
16650,1.0,unanimity
16651,1.0,unanimity
16652,0.75,absolute_majority
16653,0.75,absolute_majority
16655,0.5,no_majority
16656,0.6666666666666666,absolute_majority
16657,0.3333333333333333,no_majority
16658,0.6666666666666666,absolute_majority
16659,1.0,unanimity
16660,1.0,unanimity
16661,1.0,unanimity
16662,1.0,unanimity
16663,1.0,unanimity
16667,1.0,unanimity
16670,1.0,unanimity
16671,1.0,unanimity
16673,1.0,unanimity
16674,1.0,unanimity
16675,1.0,unanimity
16676,1.0,unanimity
16678,0.6666666666666666,absolute_majority
16679,1.0,unanimity
16683,1.0,unanimity
16685,1.0,unanimity
16688,1.0,unanimity
16689,0.5,no_majority
16690,0.5,no_majority
16692,0.3333333333333333,no_majority
16693,1.0,unanimity
16694,1.0,unanimity
16695,1.0,unanimity
16696,1.0,unanimity
16697,0.5,no_majority
16699,1.0,unanimity
16700,1.0,unanimity
16701,0.6666666666666666,absolute_majority
16702,1.0,unanimity
16703,0.6666666666666666,absolute_majority
16704,1.0,unanimity
16705,0.6666666666666666,absolute_majority
16706,0.5,no_majority
16707,0.75,absolute_majority
16708,1.0,unanimity
16709,1.0,unanimity
16710,0.5,no_majority
16711,0.6666666666666666,absolute_majority
16712,1.0,unanimity
16715,1.0,unanimity
16716,0.5,no_majority
16717,0.75,absolute_majority
16718,0.6666666666666666,absolute_majority
16719,1.0,unanimity
16721,1.0,unanimity
16723,0.5,no_majority
16724,1.0,unanimity
16725,1.0,unanimity
16727,1.0,unanimity
16728,1.0,unanimity
16729,0.5,no_majority
16730,0.6666666666666666,absolute_majority
16731,1.0,unanimity
16732,0.6666666666666666,absolute_majority
16733,0.3333333333333333,no_majority
16734,1.0,unanimity
16735,0.6666666666666666,absolute_majority
16736,1.0,unanimity
16737,0.5,no_majority
16738,0.5,no_majority
16739,1.0,unanimity
16740,1.0,unanimity
16742,1.0,unanimity
16743,0.5,no_majority
16745,0.6666666666666666,absolute_majority
16746,1.0,unanimity
16747,0.6666666666666666,absolute_majority
16748,1.0,unanimity
16749,0.3333333333333333,no_majority
16750,1.0,unanimity
16751,1.0,unanimity
16754,0.6666666666666666,absolute_majority
16756,1.0,unanimity
16757,1.0,unanimity
16758,1.0,unanimity
16759,0.5,no_majority
16760,0.5,no_majority
16761,0.3333333333333333,no_majority
16762,0.75,absolute_majority
16763,1.0,unanimity
16764,0.6666666666666666,absolute_majority
16765,0.25,no_majority
16766,0.6666666666666666,absolute_majority
16767,1.0,unanimity
16768,0.6666666666666666,absolute_majority
16769,0.6666666666666666,absolute_majority
16770,1.0,unanimity
16771,1.0,unanimity
16772,1.0,unanimity
16773,1.0,unanimity
16774,0.6666666666666666,absolute_majority
16775,0.75,absolute_majority
16776,0.5,no_majority
16777,1.0,unanimity
16778,1.0,unanimity
16779,0.6666666666666666,absolute_majority
16780,0.75,absolute_majority
16781,0.5,no_majority
16784,1.0,unanimity
16785,1.0,unanimity
16787,0.5,no_majority
16789,0.6666666666666666,absolute_majority
16790,0.5,no_majority
16791,1.0,unanimity
16794,1.0,unanimity
16797,0.5,no_majority
16798,1.0,unanimity
16799,0.5,no_majority
16800,1.0,unanimity
16803,0.5,no_majority
16804,1.0,unanimity
16805,0.3333333333333333,no_majority
16806,1.0,unanimity
16807,1.0,unanimity
16809,0.5,no_majority
16810,0.6666666666666666,absolute_majority
16811,0.75,absolute_majority
16812,0.3333333333333333,no_majority
16813,1.0,unanimity
16814,1.0,unanimity
16815,0.5,no_majority
16816,1.0,unanimity
16817,1.0,unanimity
16818,1.0,unanimity
16819,0.6666666666666666,absolute_majority
16820,1.0,unanimity
16821,1.0,unanimity
16822,0.6666666666666666,absolute_majority
16823,1.0,unanimity
16825,0.5,no_majority
16827,0.5,no_majority
16828,0.5,no_majority
16829,1.0,unanimity
16830,0.5,no_majority
16832,0.6666666666666666,absolute_majority
16833,0.5,no_majority
16834,0.6666666666666666,absolute_majority
16835,1.0,unanimity
16837,1.0,unanimity
16838,0.5,no_majority
16839,1.0,unanimity
16840,0.5,no_majority
16841,1.0,unanimity
16843,1.0,unanimity
